Hawaii	SUDDENLY ONE SUMMER by @juljames arrived in my Kindle!!! YASS!!! Ford!! YASSS!! Thanks Erin and @BerkleyRomance &lt;3 &lt;3 &lt;3 You made my week :D	Thu Mar 26 06:59:34 +0000 2015	United States
None	Ford fiesta 1.6 titanium 2015 flex  a venda: &amp;lt;strong&amp;gt;ford fiesta 1.6 titanium 2015 c... http://t.co/6l67TyoR26 #Automoveis #Brasil	Thu Mar 26 06:59:39 +0000 2015	Brazil
None	What Is Love? by Lea Michele (at Nissan Warung Buncit) — https://t.co/3JH0puetad	Thu Mar 26 06:59:40 +0000 2015	Indonesia
None	HUGE Daily Deals &gt; http://t.co/SDsCmMztB3 #6180 Tom Ford Beauty Jasmin Rouge Eau de Parfum HUGE 8.4 oz / 250 ml #… http://t.co/cL0xMr1eLO	Thu Mar 26 06:59:42 +0000 2015	United States
Mississippi	Mighty Ford F-750 Tonka is the dump truck of your childhood dreams http://t.co/KJlAEIyHgx #cars http://t.co/0mrBbK34Qi	Thu Mar 26 06:59:42 +0000 2015	United States
None	Coming together is a beginning; keeping together is progress; working together is success. - Henry Ford. Visit... http://t.co/aOwdCXSrLS	Thu Mar 26 06:59:48 +0000 2015	None
None	Eagle Ford Traffic Deaths Increase 13% - How many of the traffic victims can be related to the extraction of s... http://t.co/kyoEFwt4oo	Thu Mar 26 06:59:51 +0000 2015	Venezuela
Tennessee	#Ferrari458 Ferrari 458 Challenge Race Car by Impressive Wrap Hong Kong Looks Like a Fighter Pla... http://t.co/J78tarL8iN #Ferrari #458	Thu Mar 26 06:59:52 +0000 2015	United States
California	I want that Ferrari then I swerve                I want that Bugatti just to hurt	Thu Mar 26 06:59:58 +0000 2015	United States
None	Ford Figo Aspire coming in June 2015 http://t.co/sfxgjW37tI	Thu Mar 26 07:00:02 +0000 2015	India
None	http://t.co/OQcxZnODgG New tech from Ford keeps you from speeding � if you want it to #gadget	Thu Mar 26 07:00:02 +0000 2015	United Kingdom
None	Latest stock! #Ford #Ka in White £5,500 - http://t.co/rh9AHxxfvT View this &amp; more #cars &amp; #vans for sale http://t.co/XQndjw2NDD	Thu Mar 26 07:00:02 +0000 2015	United Kingdom
Uttar Pradesh	RT @ndtv: This will be the next car from Ford India; Will rival Maruti Swift Dzire, and Honda Amaze http://t.co/EKJs9zpJr8 http://t.co/yA4a…	Thu Mar 26 07:00:04 +0000 2015	India
Georgia	Ford aims to triple exports from India with $1 billion plant http://t.co/1mt840JKiA http://t.co/zieRwPxYxG	Thu Mar 26 07:00:07 +0000 2015	United States
New York	You Cant prejudice because of color NYPD! Eric Garner, Sean Bell, Michael Brown, Ferguson, Crawford, Ford  http://t.co/adOw0hvphB	Thu Mar 26 07:00:09 +0000 2015	United States
California	Obstacles are those frightful things you see when you take your eyes off your goal. ~Henry Ford http://t.co/x07qVXZdpU	Thu Mar 26 07:00:10 +0000 2015	United States
Maharashtra	Ford aims to triple exports from India with $1 bn plant http://t.co/XyxzoWS2Zc	Thu Mar 26 07:00:14 +0000 2015	India
California	Zero Down - 0% APR Financing - 0 Payments till Summer Tax Season Sale! http://t.co/H5nu6tK5d4 #nissan	Thu Mar 26 07:00:18 +0000 2015	United States
None	RT @of_bacon: Five ways our bacon is just like a Ferrari. http://t.co/RbMjdlBk77	Thu Mar 26 07:00:22 +0000 2015	South Africa
California	Get the most out of Deep Discount Days at San Leandro Nissan and test drive brand new 2014 models today! http://t.co/m1iPoMCKR2	Thu Mar 26 07:00:22 +0000 2015	United States
California	RT @NinjaEconomics: Ford introduces cars that can recognize and obey speed limit signs. http://t.co/GCPz1u50NJ	Thu Mar 26 07:00:30 +0000 2015	United States
None	Raising a glass of orange juice to Michele Ferrari, this morning. 62, today. That's a helluva haematocrit. Happy Birthday, doc!	Thu Mar 26 07:00:41 +0000 2015	United Kingdom
Michigan	FORD Roost Smart Battery joins Facebook's foray into the Internet of Things http://t.co/NirILrHFig http://t.co/GTBRhwlzRm	Thu Mar 26 07:00:42 +0000 2015	United States
Michigan	FORD Watch SpaceX test its amazing SuperDraco rockets from a few feet away http://t.co/oHlVP2pYXx http://t.co/GTBRhwlzRm	Thu Mar 26 07:00:42 +0000 2015	United States
Michigan	FORD Baird govt pledges AU$300m for e-health if re-elected http://t.co/1uJpucfUcT http://t.co/GTBRhwlzRm	Thu Mar 26 07:00:42 +0000 2015	United States
Michigan	FORD Apple plans China iPhone trade-in program with Foxconn: Bloomberg http://t.co/xULN3tyMQo http://t.co/GTBRhwlzRm	Thu Mar 26 07:00:43 +0000 2015	United States
Michigan	FORD ​US govt fines PayPal $7.7m over alleged sanction violations http://t.co/DmpmLBtVdg http://t.co/GTBRhwlzRm	Thu Mar 26 07:00:43 +0000 2015	United States
West Bengal	Ford aims to triple exports from India with $1 bln plant - Ford plans to make India an export hub for compact cars... http://t.co/RTQXQtZY9m	Thu Mar 26 07:00:47 +0000 2015	India
New South Wales	Nissan 350Z Review - http://t.co/hCl4ECHNcj #nissan #350Z #JulzGarage #19Julz76	Thu Mar 26 07:00:50 +0000 2015	Australia
None	New tech from Ford keeps you from speeding – if you want it to http://t.co/1xGLMcNjE8	Thu Mar 26 07:01:04 +0000 2015	None
None	RT @anandibenpatel: On my way to inaugurate Ford India's state-of-the-art manufacturing facility at Sanand. Join me live: http://t.co/TuAZK…	Thu Mar 26 07:01:05 +0000 2015	India
Maharashtra	Check this : Ford aims to triple exports from India with $1 billion plant http://t.co/nQIRXM5Icl	Thu Mar 26 07:01:08 +0000 2015	India
None	That Cali Ferrari Feelin like @kobebryant	Thu Mar 26 07:01:10 +0000 2015	None
Kuldīga Municipality	RT @IntThings: Smoking weed and getting shitty grades isn't cool. Being successful and driving a Ferrari is.	Thu Mar 26 07:01:14 +0000 2015	Latvia
None	Ford aims to triple exports from India with $1 billion plant http://t.co/wTvKLpFa0X	Thu Mar 26 07:01:20 +0000 2015	Nigeria
None	RT @AllMatte: This Matte black Ferrari F430 though 😍 http://t.co/oDzMG68EcE	Thu Mar 26 07:01:29 +0000 2015	None
Illinois	1989 Airstream B190 Ford 460hp 7.5l engine Class RV San Diego Ca:  $6,500.00End Date: Wednesday Apr... http://t.co/a6NEYby2OD #Airstream	Thu Mar 26 07:01:35 +0000 2015	United States
Lisbon	European Nissan Leaf Batteries Post Few Failures http://t.co/kmajyG3yXy	Thu Mar 26 07:01:38 +0000 2015	Portugal
None	New 2016 #Ford Focus - New Focus delivers sleek, new design with the bold new face of Ford and a re-designed inter... http://t.co/BmbO0gJjiB	Thu Mar 26 07:01:41 +0000 2015	South Africa
None	Beyoncé in Tom Ford http://t.co/d3s5MbrFc2 &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;	Thu Mar 26 07:01:48 +0000 2015	None
None	Published a new blog entry A Ford Model A Gets a New Fuel Supply System in Auto Appraisers and Appraisals - Housto.. https://t.co/rDxYchrmZ1	Thu Mar 26 07:01:52 +0000 2015	United Kingdom
None	#Ford aims to triple exports from India with $1 billion plant - Times of India http://t.co/eZ66ecMKLm	Thu Mar 26 07:01:59 +0000 2015	India
None	#Ford aims to triple exports from India with $1 billion plant - Livemint http://t.co/Usw5uWFaOX	Thu Mar 26 07:02:00 +0000 2015	India
None	$F.US Ford Asia Pacific president sees industrywide China demand 32m units, India 7m by 2020	Thu Mar 26 07:02:04 +0000 2015	United Kingdom
None	The 2015 #Ford #Fusion in the spotlight, read our review here http://t.co/YL7tU4bZ5b http://t.co/Lrj0tL1n0a	Thu Mar 26 07:02:05 +0000 2015	South Africa
Uttar Pradesh	RT @JenLuvsIsrael: #RSS Ford aims to triple exports from India with $1 bln plant: Ford plans to make India an export... http://t.co/dSIJTPj…	Thu Mar 26 07:02:08 +0000 2015	India
Metro Manila	"Hi this is Ferrari can I take your?" http://t.co/iUgZGy0GPW	Thu Mar 26 07:02:10 +0000 2015	Philippines
None	Ford aims to triple exports from India with $1 bn plant - Ford Motor Co has invested $1 billion in a new plant in ... http://t.co/mN3NxFCFTf	Thu Mar 26 07:02:13 +0000 2015	India
None	Ford aims to triple exports from India with $1 bn plant - Hindustan Times http://t.co/Vp1D0gujfh #bhavikbhavsar	Thu Mar 26 07:02:28 +0000 2015	India
Maharashtra	Ford aims to triple exports from India with $1 bn plant - Hindustan Times http://t.co/ZFsjvoFWJ4	Thu Mar 26 07:02:29 +0000 2015	India
Ohio	#Ford Ford : Mustang 2 Door Ford Mustang Convertable - $3,500.00 End Date: Wednesday Apr-1-2015 11:28:22 PDT Buy I... http://t.co/VVmXbxo1nP	Thu Mar 26 07:03:09 +0000 2015	United States
None	RT @colebrax: John Ford pays a visit to Howard Hawks and Michele Carey on the set of "El Dorado" (1966). http://t.co/ITcGODfYSm	Thu Mar 26 07:03:17 +0000 2015	None
Maharashtra	#webstarInfotech Ford aims to triple exports from India with $1 bn plant - Hindustan Times http://t.co/Y2DguHBELE	Thu Mar 26 07:03:18 +0000 2015	India
None	RT @Hublot: #Baselworld 2015 | NEW Hublot Big Bang Ferrari Speciale - @ScuderiaFerrari http://t.co/xZmfWgZYuG	Thu Mar 26 07:03:19 +0000 2015	None
None	Ferrari’s Vettel Appears At Canadian Grand Prix: Ferrari’s Vettel Appears At Canadian Grand Prix $FCAU Ferrari... http://t.co/SWoMz98v7c	Thu Mar 26 07:03:22 +0000 2015	United States
Moscow	BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000 vehicles… http://t.co/7cIJadeGqx	Thu Mar 26 07:03:38 +0000 2015	Russia
Metro Manila	"Hi this is Ferrari delivery, can I take your order?" http://t.co/oaXThJqjxu	Thu Mar 26 07:03:39 +0000 2015	Philippines
Kerala	RT @Entrrepreneur: "“The highest use of capital is not to make more money, but to make money do more for the betterment of life.” Henry For…	Thu Mar 26 07:03:47 +0000 2015	India
Rivers	RT @chrisgybarra: Coming together is a beginning; keeping together is progress; working together is success. -Henry Ford	Thu Mar 26 07:03:53 +0000 2015	Nigeria
None	Ford’s Big Data Plan Spans Marketing, Telematics, Supply Chain http://t.co/gfOYWGJoSk	Thu Mar 26 07:03:55 +0000 2015	Netherlands
England	@GoodwoodRRC with @HROwenFerrari 2 top cars @Lamborghini and @Ferrari the best	Thu Mar 26 07:04:04 +0000 2015	United Kingdom
Pennsylvania	Harrison Ford Prefect (Always knows where his towel is, because he uses it as a whip) #FantasyCelebs @midnight	Thu Mar 26 07:04:13 +0000 2015	United States
None	RT @LorenzoDL83: #Gazzetta "Ferrari already tested with #Sauber the new more powerful PU, only 30hp less than Mercedes, debut in May" http:…	Thu Mar 26 07:04:22 +0000 2015	Finland
Tamil Nadu	"@ndtv: This will be the next car from Ford India rivals  Dzire, and Amaze http://t.co/FqmHuIJPVn http://t.co/UPQtJ8DkcM" @satishjayabala1	Thu Mar 26 07:04:46 +0000 2015	India
Atlantida	Ford Raptor 2013 Precio: 35,000$-http://t.co/fz2mMGi0rq http://t.co/cK2caRfyJD	Thu Mar 26 07:04:49 +0000 2015	Honduras
Taipei City	Old Ford Mustang http://t.co/8PYpHzYI3o	Thu Mar 26 07:04:50 +0000 2015	Taiwan
British Columbia	I liked a @YouTube video http://t.co/qR4Lu7FsnJ The Age of Adaline Official Trailer #2 (2015) - Blake Lively, Harrison Ford Romantic	Thu Mar 26 07:05:03 +0000 2015	Canada
Florida	Used 2014 Nissan Versa 1.6 S Plus in Miami Gardens, FL 33023 for sale at Car Club USA:  Used Blue 2014 Nissan ... http://t.co/PKIE8Yqmb8	Thu Mar 26 07:05:04 +0000 2015	United States
None	Carling Ford Lock! Genius @t20media @AtTheRaces @joeyctr	Thu Mar 26 07:05:08 +0000 2015	United Kingdom
None	RT @BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/ju9YmSIEVx	Thu Mar 26 07:05:09 +0000 2015	None
Saitama-ken	2 more days of the Ford life	Thu Mar 26 07:05:14 +0000 2015	Japan
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:05:24 +0000 2015	None
Catalonia	RT @John_Rice__: 2015 Ford Mustang 50 Year Limited Edition http://t.co/Z1cabchAlJ http://t.co/qgVTdqnKyC http://t.co/aQYkUXuOTt ☼	Thu Mar 26 07:05:26 +0000 2015	Spain
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5. http://t.co/qGvliV2VnR #TBT #ThrowbackThursday	Thu Mar 26 07:05:32 +0000 2015	United States
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5. http://t.co/4HsMHAkm8n #ThrowbackThursday #TBT	Thu Mar 26 07:05:33 +0000 2015	United States
None	Ford Recalls 213,000 Explorer SUVs for Door Handle Issue http://t.co/3CLE0fUGFU #auto #news #financials	Thu Mar 26 07:05:37 +0000 2015	United States
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5. http://t.co/1B9U7Tduvn #TBT #ThrowbackThursday	Thu Mar 26 07:05:40 +0000 2015	United States
None	RT @50sAnd60s: '56 Ford Thunderbird 2-Door Convertible 💦💦 http://t.co/FhdZUjjaMh	Thu Mar 26 07:05:42 +0000 2015	Philippines
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5, #coke_archives! #TBT http://t.co/sZDIQO8iPC #ThrowbackThur	Thu Mar 26 07:05:44 +0000 2015	United States
Opole Voivodeship	RT @BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/ju9YmSIEVx	Thu Mar 26 07:05:45 +0000 2015	Poland
None	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5, #coke_archives! http://t.co/uqvrs89l5R #ThrowbackThursday	Thu Mar 26 07:05:49 +0000 2015	None
California	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:05:52 +0000 2015	United States
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5, #coke_archives! http://t.co/sy0DyNj6fS #ThrowbackThursday	Thu Mar 26 07:05:56 +0000 2015	United States
Ohio	Ford 1948, #CocaCola came in glass bottles &amp; #FordTrucks. Check out that F-5, #coke_archives! http://t.co/kRdfJU9nzN #ThrowbackThursday	Thu Mar 26 07:05:56 +0000 2015	United States
None	RT @TheFunnyWorId: Liam Nissan. http://t.co/yUoyMZYFD6	Thu Mar 26 07:06:01 +0000 2015	United Kingdom
New York	http://t.co/JrlmwGTm3T "Obstacles are those frightful things you see when you take your eyes off your goal." -Henry Ford #startup #business	Thu Mar 26 07:06:04 +0000 2015	United States
Poitou-Charentes	RT @GlobalAutosport: Ford Mustang | http://t.co/qloS7XZR4h http://t.co/fQLpE5uGyi	Thu Mar 26 07:06:13 +0000 2015	France
England	Ford cars slow when they see speed-limit signs - http://t.co/s62cwes3eP	Thu Mar 26 07:06:13 +0000 2015	United Kingdom
England	RT @Point1golfcoach: My next door neighbours new car - that's 1@Lamborghini 2@McLarenF1 4@Porsche 2@Ferrari 2@BentleyMotors on one Street h…	Thu Mar 26 07:06:20 +0000 2015	United Kingdom
Pennsylvania	Ford cars slow when they see speed-limit signs http://t.co/c48wDdsZ7B	Thu Mar 26 07:06:32 +0000 2015	United States
Tamil Nadu	Ford aims to triple exports from India with $1 bn plant - Hindustan Times http://t.co/VGktdCG0NR	Thu Mar 26 07:06:33 +0000 2015	India
None	Ford Mustang Raih Best Sports Value In America http://t.co/BmHscX2n6i http://t.co/0PfE1PI2Wg	Thu Mar 26 07:06:34 +0000 2015	Indonesia
None	Yellow Ferrari just pulled up 😗	Thu Mar 26 07:06:34 +0000 2015	Antarctica
Rajasthan	RT @EconomicTimes: #Ford aims to triple exports from India with $1-bn plant http://t.co/xXYyx3ScIa	Thu Mar 26 07:06:39 +0000 2015	India
Colorado	#Marijuana #WEED BRIEF-Ford Motor says Gujarat plant to have an initial annual ca... http://t.co/y7IkrC6J2P http://t.co/5K4BBPAkP9 $MLCG	Thu Mar 26 07:06:42 +0000 2015	United States
None	Batma  drives a ford these days. #batman #ford https://t.co/4FDnPeYmas	Thu Mar 26 07:06:53 +0000 2015	None
California	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:06:54 +0000 2015	United States
California	We all have big changes in our lives that are more or less a second chance. -Harrison Ford	Thu Mar 26 07:07:09 +0000 2015	United States
None	figo aspire getting ready in ford's new sanand plant to take on dzire. can it succeed http://t.co/2NYn4XFp9X	Thu Mar 26 07:07:10 +0000 2015	India
None	figo aspire getting ready in ford's new sanand plant to take on dzire. can it succeed http://t.co/crA6nWuLwe	Thu Mar 26 07:07:10 +0000 2015	India
Östergötland County	RT @BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/ju9YmSIEVx	Thu Mar 26 07:07:11 +0000 2015	Sweden
California	BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000 vehicles http://t.co/PTA4hgRjmd #business #bloomberg	Thu Mar 26 07:07:20 +0000 2015	United States
Special Capital Region of Jakarta	BRIEF-Ford Motor says Gujarat plant to have an initial annual capacity of 240,000 vehicles http://t.co/hCN7LpmYUs #companynews	Thu Mar 26 07:07:24 +0000 2015	Indonesia
California	RT @TheFunnyWorId: Liam Nissan. http://t.co/yUoyMZYFD6	Thu Mar 26 07:07:30 +0000 2015	United States
Fukuoka-ken	Ford aims to triple exports from India with $1 bn plant - Hindustan Times: Hindustan TimesFord aims to triple ...  http://t.co/w23vbv5MSZ	Thu Mar 26 07:07:38 +0000 2015	Japan
England	“@GlobalAutosport: Ford Mustang | http://t.co/Hx5fZeC0xF http://t.co/iAewiz3BML”@blount_ian	Thu Mar 26 07:07:56 +0000 2015	United Kingdom
None	BBC News - Ford cars slow when they see speed-limit signs http://t.co/1tu9cKDxwj #rob_kib	Thu Mar 26 07:07:57 +0000 2015	Uganda
Greater Accra	the hustle go give yuh de money..de money go give yuh de power..do yuh want to push ferrari? — listening to... http://t.co/xbTXu6Je3B	Thu Mar 26 07:08:00 +0000 2015	Ghana
New South Wales	Eleanor gt500E 427W is alive for the first time - http://t.co/76itIym3z5 #Ford #Mustang #Eleanor #JulzGarage #19Julz76	Thu Mar 26 07:08:04 +0000 2015	Australia
California	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:08:07 +0000 2015	United States
Dubai	Tom Ford Teams Up with George Clooney on "Nocturnal Animals" http://t.co/S9yA3m9ypb	Thu Mar 26 07:08:28 +0000 2015	United Arab Emirates
Queensland	This Ferrari Has the Best View of New Yorks Skyline - http://t.co/rP097BzEqa	Thu Mar 26 07:08:32 +0000 2015	Australia
Arizona	Ford’s New Car Technology Will Force Drivers To Slow Down http://t.co/rH5G3d7IuD #entertainment #gaming #tech #gadgets	Thu Mar 26 07:08:41 +0000 2015	United States
California	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:08:41 +0000 2015	United States
None	Motors Shop &gt;&gt; http://t.co/nO6oWFjl9u #64 Ford Bronco Pickup F150 F250 F350 Truck Headlight RH Right Passenger Si… http://t.co/1YQy7vxbnu	Thu Mar 26 07:08:53 +0000 2015	United States
Arizona	Ford offering a smarter way to avoid a speeding ticket http://t.co/6EZBxzzznp	Thu Mar 26 07:08:56 +0000 2015	United States
Taipei City	1959 Ford F 100 I had one like this as my first truck... same color combo... but big back window. http://t.co/f6RsrLSbNp	Thu Mar 26 07:08:56 +0000 2015	Taiwan
New York	Colt Ford - @ColtFord (Ft. @jjlawhornmusic) - Ride On -Tune http://t.co/4w7FN1ttmS	Thu Mar 26 07:09:01 +0000 2015	United States
Georgia	Colt Ford - @ColtFord (Ft. @jjlawhornmusic) - Ride On -Tune http://t.co/QYzpB1ylep	Thu Mar 26 07:09:01 +0000 2015	United States
California	2016 Jaguar XF, 2016 Ford Focus RS, Mid-Engine Corvette: Today’s Car News http://t.co/fNCQgwsOcq	Thu Mar 26 07:09:09 +0000 2015	United States
Uttar Pradesh	RT @JenLuvsIsrael: #RSS Ford aims to triple exports from India with $1 bln plant: Ford plans to make India an export... http://t.co/dSIJTPj…	Thu Mar 26 07:09:18 +0000 2015	India
